FlightID,Date,RouteID,Departure Delay,AircraftID,Scheduled Departure,Avg Ticket Price,Total Fare,Flight Month,Flight Year
Flight325,42158,ORD-IAH,2.6,124,4:30:00 PM,220.00,40700,6,2015
Flight326,42254,ORD-MIA,1.1,150,5:00:00 PM,300.00,55500,9,2015
Flight327,41920,ORD-SEA,1.3,121,8:00:00 AM,350.00,64750,10,2014
Flight328,42219,ORD-BOS,0.9,1,5:00:00 PM,330.00,61050,8,2015
Flight329,41910,ORD-EWR,1.1,104,12:00:00 PM,225.00,41625,9,2014
Flight330,42098,ORD-MIA,1.8,22,7:30:00 AM,300.00,55500,4,2015
Flight331,42275,ORD-DFW,1.2,98,7:00:00 AM,200.00,37000,9,2015
Flight332,41723,ORD-FLL,1.7,125,6:00:00 PM,300.00,55500,3,2014
Flight333,42246,ORD-ATL,8.2,196,11:00:00 AM,220.00,36300,8,2015
Flight334,42086,ORD-JFK,1.9,134,7:30:00 AM,250.00,46250,3,2015
Flight335,41668,ORD-MCO,0.1,195,9:00:00 AM,250.00,41250,1,2014
Flight336,42019,ORD-DTW,1.6,114,8:00:00 AM,115.00,21275,1,2015
Flight337,42307,ORD-BOS,2.5,29,8:00:00 AM,300.00,55500,10,2015
Flight338,41677,ORD-IAH,2.6,135,7:00:00 AM,200.00,37000,2,2014
Flight339,42261,ORD-IAH,2.6,186,11:00:00 AM,200.00,33000,9,2015
Flight340,41790,ORD-MCO,2.2,81,7:00:00 AM,250.00,45250,5,2014
Flight341,42073,ORD-PHL,1.9,68,9:00:00 PM,275.00,49775,3,2015
Flight342,41978,ORD-FLL,1.7,66,7:00:00 AM,300.00,54300,12,2014
Flight343,42247,ORD-DEN,1.7,101,9:00:00 PM,330.00,61050,8,2015
Flight344,42332,ORD-DFW,4.9,160,5:30:00 PM,300.00,49500,11,2015
Flight345,41901,ORD-DEN,1.7,103,6:00:00 PM,300.00,55500,9,2014
Flight346,41816,ORD-SFO,2.6,63,8:00:00 PM,412.50,74663,6,2014
Flight347,41792,ORD-DEN,2,155,5:00:00 PM,330.00,54450,6,2014
Flight348,42275,ORD-ATL,10.3,19,3:00:00 PM,200.00,37000,9,2015
Flight349,42177,ORD-PHX,3.7,2,7:00:00 AM,275.00,50875,6,2015
Flight350,41820,ORD-MSP,1.6,53,5:00:00 PM,126.50,20873,6,2014
Flight351,42170,ORD-SFO,1.9,85,2:30:00 PM,412.50,74663,6,2015
Flight352,42113,ORD-MCO,2.3,208,12:00:00 PM,250.00,41250,4,2015
Flight353,41674,ORD-LAX,3.3,70,3:30:00 PM,350.00,63350,2,2014
Flight354,41862,ORD-IAH,1.2,185,7:00:00 AM,220.00,36300,8,2014
Flight355,41836,ORD-LAX,5.4,191,6:00:00 PM,385.00,63525,7,2014
Flight356,41663,ORD-LAX,2.6,78,5:00:00 PM,350.00,63350,1,2014
Flight357,41805,ORD-DEN,3.3,167,7:00:00 AM,330.00,54450,6,2014
Flight358,41796,ORD-MSP,1.4,143,7:00:00 AM,126.50,23403,6,2014
Flight359,42281,ORD-MCO,3.6,19,7:00:00 AM,250.00,46250,10,2015
Flight360,42244,ORD-PHX,2.7,30,6:00:00 PM,275.00,50875,8,2015
Flight361,41886,ORD-DEN,2.7,159,7:00:00 AM,300.00,49500,9,2014
Flight362,42150,ORD-DFW,2.1,153,8:00:00 AM,200.00,33000,5,2015
Flight363,41991,ORD-JFK,2,162,9:00:00 AM,250.00,41250,12,2014
Flight364,41833,ORD-LGA,2.2,57,5:00:00 PM,302.50,49913,7,2014
Flight365,42128,ORD-DFW,2.3,182,6:00:00 PM,200.00,33000,5,2015
Flight366,41893,ORD-MCO,1.1,198,6:00:00 PM,250.00,41250,9,2014
Flight367,41771,ORD-DEN,3.6,126,5:00:00 PM,300.00,55500,5,2014
Flight368,41991,ORD-DFW,1.2,122,6:00:00 PM,200.00,37000,12,2014
Flight369,42358,ORD-PHL,0.8,15,9:00:00 PM,275.00,50875,12,2015
Flight370,42225,ORD-ATL,9.7,110,5:30:00 PM,220.00,40700,8,2015
Flight371,42260,ORD-LAS,1.3,148,11:00:00 AM,275.00,50875,9,2015
Flight372,42066,ORD-SFO,1.7,195,9:00:00 AM,375.00,61875,3,2015
Flight373,41973,ORD-LGA,3.7,107,7:00:00 AM,412.50,76313,11,2014
Flight374,42363,ORD-PHX,5.4,70,6:00:00 PM,350.00,63350,12,2015
Flight375,41922,ORD-LAS,1.2,162,8:30:00 AM,275.00,45375,10,2014
Flight376,42243,ORD-DTW,1.7,173,5:00:00 PM,126.50,20873,8,2015
Flight377,42118,ORD-DEN,1.9,4,7:00:00 PM,300.00,55500,4,2015
Flight378,41801,ORD-EWR,1.2,161,5:00:00 PM,247.50,40838,6,2014
Flight379,41727,ORD-PHX,1.1,180,7:00:00 PM,250.00,41250,3,2014
Flight380,42244,ORD-LAS,2.2,43,8:00:00 AM,302.50,49913,8,2015
Flight381,42047,ORD-DEN,1.9,24,12:00:00 PM,300.00,55500,2,2015
Flight382,41837,ORD-CLT,1.9,109,5:00:00 PM,137.50,25438,7,2014
Flight383,41748,ORD-CLT,0.7,98,11:00:00 AM,125.00,23125,4,2014
Flight384,42291,ORD-ATL,10,86,7:30:00 PM,200.00,36200,10,2015
Flight385,41920,ORD-LGA,3.3,205,6:30:00 PM,275.00,45375,10,2014
Flight386,42352,ORD-BOS,1.9,27,3:00:00 PM,300.00,55500,12,2015
Flight387,41642,ORD-SFO,1.1,123,11:00:00 AM,375.00,69375,1,2014
Flight388,41972,ORD-SEA,5.7,38,8:00:00 AM,525.00,86625,11,2014
Flight389,42084,ORD-JFK,2,110,7:00:00 AM,250.00,46250,3,2015
Flight390,41924,ORD-SEA,2.3,130,7:00:00 AM,350.00,64750,10,2014
Flight391,41902,ORD-DFW,2.5,98,5:00:00 PM,200.00,37000,9,2014
Flight392,41745,ORD-LGA,2.6,58,7:30:00 PM,275.00,45375,4,2014
Flight393,41725,ORD-LAX,3.7,67,12:00:00 PM,350.00,63350,3,2014
Flight394,41942,ORD-LAS,1.7,75,9:30:00 PM,275.00,49775,10,2014
Flight395,42016,ORD-DTW,1.8,176,6:00:00 PM,115.00,18975,1,2015
Flight396,42056,ORD-LAS,2.4,99,11:30:00 AM,275.00,50875,2,2015
Flight397,41721,ORD-IAD,1.7,15,7:30:00 PM,300.00,55500,3,2014
Flight398,42160,ORD-SFO,2.2,102,3:00:00 PM,412.50,76313,6,2015
Flight399,42329,ORD-DFW,2.1,184,2:00:00 PM,200.00,33000,11,2015
Flight400,42123,ORD-DFW,2.3,33,2:00:00 PM,200.00,37000,4,2015
Flight401,42299,ORD-EWR,2.2,84,8:30:00 AM,225.00,40725,10,2015
Flight402,41975,ORD-LAS,2.1,147,7:00:00 PM,275.00,50875,12,2014
Flight403,42041,ORD-JFK,2.4,42,9:00:00 AM,250.00,41250,2,2015
Flight404,41800,ORD-MCO,2.7,66,8:00:00 PM,275.00,49775,6,2014
Flight405,42006,ORD-DFW,1,37,2:00:00 PM,200.00,33000,1,2015
Flight406,41704,ORD-SFO,2,168,5:00:00 PM,375.00,61875,3,2014
Flight407,41854,ORD-MIA,2.3,6,11:30:00 AM,330.00,61050,8,2014
Flight408,41864,ORD-DFW,1.8,91,8:00:00 PM,220.00,40700,8,2014
Flight409,41904,ORD-DFW,2.5,124,5:00:00 PM,200.00,37000,9,2014
Flight410,41642,ORD-LGA,0.3,143,7:30:00 AM,275.00,50875,1,2014
Flight411,41904,ORD-JFK,1.6,153,7:00:00 AM,250.00,41250,9,2014
Flight412,42060,ORD-DTW,2,121,8:00:00 AM,115.00,21275,2,2015
Flight413,41769,ORD-DTW,2.9,104,6:00:00 PM,115.00,21275,5,2014
Flight414,41880,ORD-EWR,2.2,61,12:00:00 PM,247.50,40838,8,2014
Flight415,42245,ORD-MIA,1.1,172,4:00:00 PM,330.00,54450,8,2015
Flight416,41969,ORD-BOS,5.6,192,1:00:00 PM,450.00,74250,11,2014
Flight417,41688,ORD-JFK,1.6,160,5:00:00 PM,250.00,41250,2,2014
Flight418,42129,ORD-DEN,1.6,70,8:00:00 PM,300.00,54300,5,2015
Flight419,42252,ORD-SEA,2.1,91,8:00:00 PM,350.00,64750,9,2015
Flight420,41866,ORD-LAX,5,78,7:00:00 AM,385.00,69685,8,2014
Flight421,41704,ORD-ATL,5.4,21,5:00:00 PM,200.00,37000,3,2014
Flight422,41841,ORD-LGA,1.9,1,5:00:00 PM,302.50,55963,7,2014
Flight423,42325,ORD-DTW,2.1,210,7:00:00 PM,115.00,18975,11,2015
Flight424,41880,ORD-DFW,2.6,41,8:00:00 AM,220.00,36300,8,2014
Flight425,41883,ORD-PHX,2.6,31,6:30:00 PM,250.00,46250,9,2014
Flight426,42218,ORD-LGA,1.2,154,5:00:00 PM,302.50,49913,8,2015
Flight427,42153,ORD-CLT,2.1,56,6:00:00 PM,125.00,20625,5,2015
Flight428,41956,ORD-LAX,4.1,8,12:00:00 PM,350.00,64750,11,2014
Flight429,42360,ORD-LGA,5.3,148,8:00:00 AM,385.00,71225,12,2015
Flight430,41843,ORD-LAS,2.9,151,7:00:00 AM,302.50,55963,7,2014
Flight431,41896,ORD-DFW,2.2,88,8:00:00 AM,200.00,36200,9,2014
Flight432,41898,ORD-SFO,1.9,87,7:30:00 PM,375.00,67875,9,2014
Flight433,41980,ORD-ATL,10.3,28,11:30:00 AM,200.00,37000,12,2014
Flight434,42098,ORD-ATL,11.2,183,6:00:00 PM,200.00,33000,4,2015
Flight435,41702,ORD-ATL,8.1,140,3:00:00 PM,200.00,37000,3,2014
Flight436,42153,ORD-ATL,6,32,5:30:00 PM,200.00,37000,5,2015
Flight437,42243,ORD-JFK,2.5,207,8:00:00 PM,275.00,45375,8,2015
Flight438,41854,ORD-CLT,1.5,152,6:00:00 PM,137.50,22688,8,2014
Flight439,41971,ORD-IAH,4.6,38,5:00:00 PM,300.00,49500,11,2014
Flight440,42128,ORD-ATL,9.5,145,7:00:00 PM,200.00,37000,5,2015
Flight441,42245,ORD-BOS,0.7,189,8:00:00 PM,330.00,54450,8,2015
Flight442,42171,ORD-MSP,2.1,77,7:00:00 PM,126.50,22897,6,2015
Flight443,42232,ORD-SFO,1.3,139,7:30:00 PM,412.50,76313,8,2015
Flight444,42205,ORD-MIA,2,182,6:00:00 PM,330.00,54450,7,2015
Flight445,42263,ORD-DTW,1.1,58,7:00:00 PM,115.00,18975,9,2015
Flight446,41713,ORD-ATL,10.1,113,8:00:00 PM,200.00,37000,3,2014
Flight447,41724,ORD-DFW,3.8,180,7:30:00 AM,200.00,33000,3,2014
Flight448,41838,ORD-ATL,11.2,189,8:00:00 AM,220.00,36300,7,2014
Flight449,42322,ORD-MIA,3.6,50,7:00:00 AM,300.00,49500,11,2015
Flight450,42133,ORD-MSP,2.1,154,12:00:00 PM,115.00,18975,5,2015
Flight451,42172,ORD-SEA,1.2,131,3:00:00 PM,385.00,71225,6,2015
Flight452,42329,ORD-ATL,8,129,7:00:00 AM,200.00,37000,11,2015
Flight453,42006,ORD-LAX,4.7,60,10:00:00 AM,350.00,57750,1,2015
Flight454,41770,ORD-JFK,2.3,23,7:00:00 AM,250.00,46250,5,2014
Flight455,41865,ORD-DTW,1.4,19,2:00:00 PM,126.50,23403,8,2014
Flight456,42192,ORD-SEA,1.7,148,11:30:00 AM,385.00,71225,7,2015
Flight457,41778,ORD-DFW,1.3,138,11:30:00 AM,200.00,37000,5,2014
Flight458,41942,ORD-LGA,2.4,40,9:00:00 PM,275.00,45375,10,2014
Flight459,41810,ORD-LAX,4.2,2,6:30:00 PM,385.00,71225,6,2014
Flight460,41670,ORD-PHL,0.8,95,7:00:00 PM,275.00,50875,1,2014
Flight461,42266,ORD-EWR,2.9,208,8:30:00 PM,225.00,37125,9,2015
Flight462,42185,ORD-DEN,1.1,21,8:30:00 PM,330.00,61050,6,2015
Flight463,41659,ORD-CLT,1.6,69,8:00:00 PM,125.00,22625,1,2014
Flight464,41894,ORD-JFK,3.3,104,9:30:00 PM,250.00,46250,9,2014
Flight465,42334,ORD-PHL,5.8,124,7:00:00 PM,412.50,76313,11,2015
Flight466,42259,ORD-EWR,2,168,5:00:00 PM,225.00,37125,9,2015
Flight467,41838,ORD-MCO,2.9,10,10:00:00 AM,275.00,50875,7,2014
Flight468,42256,ORD-LAX,5.9,96,7:30:00 PM,350.00,64750,9,2015
Flight469,42280,ORD-ATL,10.1,3,5:00:00 PM,200.00,37000,10,2015
Flight470,41755,ORD-SFO,1.4,128,3:00:00 PM,375.00,69375,4,2014
Flight471,42000,ORD-LAX,8.3,113,9:00:00 PM,490.00,90650,12,2014
Flight472,41714,ORD-DTW,2.9,130,8:30:00 PM,115.00,21275,3,2014
Flight473,41845,ORD-DTW,3,59,8:00:00 AM,126.50,20873,7,2014
Flight474,42069,ORD-DFW,2,116,5:00:00 PM,200.00,37000,3,2015
Flight475,42280,ORD-LAX,3.6,127,7:00:00 AM,350.00,64750,10,2015
Flight476,42202,ORD-JFK,2.2,201,7:00:00 AM,275.00,45375,7,2015
Flight477,42009,ORD-MIA,2.7,100,6:00:00 PM,300.00,55500,1,2015
Flight478,42350,ORD-DTW,2.3,9,8:30:00 PM,115.00,21275,12,2015
Flight479,42179,ORD-MIA,3.2,61,9:00:00 PM,330.00,54450,6,2015
Flight480,42175,ORD-PHL,1.8,76,5:00:00 PM,302.50,54753,6,2015
Flight481,42173,ORD-SEA,3.1,85,4:00:00 PM,385.00,69685,6,2015
Flight482,42143,ORD-DFW,1.5,27,7:00:00 PM,200.00,37000,5,2015
Flight483,41868,ORD-SFO,1.8,171,11:00:00 AM,412.50,68063,8,2014
Flight484,41825,ORD-MSP,1.4,183,7:00:00 AM,126.50,20873,7,2014
Flight485,41641,ORD-DFW,3.6,3,7:00:00 PM,200.00,37000,1,2014
Flight486,41781,ORD-MSP,2.5,106,9:00:00 AM,115.00,21275,5,2014
Flight487,41843,ORD-LAX,6.7,155,7:00:00 AM,385.00,63525,7,2014
Flight488,42145,ORD-CLT,2.7,147,6:00:00 PM,125.00,23125,5,2015
Flight489,41790,ORD-CLT,2,179,5:00:00 PM,125.00,20625,5,2014
Flight490,41719,ORD-JFK,2.3,79,8:00:00 AM,250.00,45250,3,2014
Flight491,41958,ORD-ATL,8.5,126,10:00:00 AM,200.00,37000,11,2014
Flight492,41697,ORD-EWR,1.6,41,2:30:00 PM,225.00,37125,2,2014
Flight493,41852,ORD-CLT,2,185,8:00:00 PM,137.50,22688,8,2014
Flight494,41723,ORD-LAX,4.2,37,8:00:00 AM,350.00,57750,3,2014
Flight495,41732,ORD-CLT,1.6,201,7:00:00 PM,125.00,20625,4,2014
Flight496,41780,ORD-LAS,3.3,76,8:00:00 AM,275.00,49775,5,2014
Flight497,41873,ORD-LAX,5.3,48,7:00:00 PM,385.00,63525,8,2014
Flight498,41968,ORD-PHX,5.2,89,5:00:00 PM,375.00,67875,11,2014
Flight499,41769,ORD-IAH,1.8,202,3:30:00 PM,200.00,33000,5,2014
Flight500,41870,ORD-EWR,1.3,74,7:00:00 AM,247.50,44798,8,2014
Flight501,42212,ORD-LGA,2.6,183,9:30:00 AM,302.50,49913,7,2015
Flight502,42208,ORD-ATL,11.2,33,7:00:00 AM,220.00,40700,7,2015
Flight503,41858,ORD-DFW,2.3,95,8:00:00 PM,220.00,40700,8,2014
Flight504,42058,ORD-FLL,2.2,8,2:00:00 PM,300.00,55500,2,2015
Flight505,42108,ORD-BOS,1.3,207,9:00:00 PM,300.00,49500,4,2015
Flight506,42362,ORD-EWR,4.4,51,7:00:00 PM,315.00,51975,12,2015
Flight507,41834,ORD-SFO,0.7,153,3:30:00 PM,412.50,68063,7,2014
Flight508,42304,ORD-LAX,2.6,40,4:00:00 PM,350.00,57750,10,2015
Flight509,42086,ORD-LAS,1.5,112,6:00:00 PM,275.00,50875,3,2015
Flight510,41684,ORD-DFW,2.2,46,10:00:00 AM,200.00,33000,2,2014
Flight511,42108,ORD-ATL,10.4,57,6:00:00 PM,200.00,33000,4,2015
Flight512,42352,ORD-IAH,1.7,81,7:00:00 AM,200.00,36200,12,2015
Flight513,42197,ORD-DFW,1.9,202,7:00:00 PM,220.00,36300,7,2015
Flight514,41884,ORD-LGA,1.5,39,9:00:00 PM,275.00,45375,9,2014
Flight515,42164,ORD-JFK,0.8,137,8:00:00 PM,275.00,50875,6,2015
Flight516,42202,ORD-SEA,1.7,62,6:00:00 PM,385.00,63525,7,2015
Flight517,42341,ORD-FLL,2.1,129,6:00:00 PM,300.00,55500,12,2015
Flight518,42155,ORD-PHX,1.8,101,7:00:00 PM,250.00,46250,5,2015
Flight519,42060,ORD-LAS,1.6,10,7:30:00 AM,275.00,50875,2,2015
Flight520,42066,ORD-DFW,2.6,84,1:00:00 PM,200.00,36200,3,2015
Flight521,42057,ORD-MIA,1.8,137,8:00:00 AM,300.00,55500,2,2015
Flight522,41713,ORD-BOS,1.5,12,6:00:00 PM,300.00,55500,3,2014
Flight523,42077,ORD-MIA,2.2,7,8:00:00 AM,300.00,55500,3,2015
Flight524,42215,ORD-SEA,2.5,165,6:00:00 PM,385.00,63525,7,2015
Flight525,42086,ORD-ATL,9.2,86,1:30:00 PM,200.00,36200,3,2015
Flight526,42001,ORD-SEA,3.6,183,6:00:00 PM,490.00,80850,12,2014
Flight527,41981,ORD-EWR,0.8,93,7:00:00 PM,225.00,41625,12,2014
Flight528,41758,ORD-MIA,1.6,81,9:00:00 AM,300.00,54300,4,2014
Flight529,41796,ORD-MCO,2.6,63,7:00:00 PM,275.00,49775,6,2014
Flight530,42150,ORD-DFW,2.7,95,10:00:00 AM,200.00,37000,5,2015
Flight531,41834,ORD-BOS,3.4,164,7:00:00 AM,330.00,54450,7,2014
Flight532,42015,ORD-JFK,2.8,2,7:30:00 PM,250.00,46250,1,2015
Flight533,42208,ORD-DEN,1.5,141,11:00:00 AM,330.00,61050,7,2015
Flight534,42214,ORD-DEN,2.7,150,7:30:00 PM,330.00,61050,7,2015
Flight535,42281,ORD-MSP,2.9,47,8:30:00 AM,115.00,18975,10,2015
Flight536,41988,ORD-ATL,7.3,167,9:00:00 AM,200.00,33000,12,2014
Flight537,42261,ORD-PHX,1.3,92,8:00:00 PM,250.00,46250,9,2015
Flight538,42331,ORD-SEA,4.9,38,8:30:00 AM,525.00,86625,11,2015
Flight539,41654,ORD-DEN,0.7,96,5:30:00 PM,300.00,55500,1,2014
Flight540,42287,ORD-DFW,2.3,193,7:00:00 PM,200.00,33000,10,2015
Flight541,41824,ORD-MIA,0.9,206,8:00:00 AM,330.00,54450,7,2014
Flight542,41967,ORD-DFW,4.4,153,6:00:00 PM,300.00,49500,11,2014
Flight543,42337,ORD-SEA,3.9,168,2:00:00 PM,525.00,86625,11,2015
Flight544,41797,ORD-IAH,2.5,23,5:00:00 PM,220.00,40700,6,2014
Flight545,41641,ORD-LAS,3.8,171,7:30:00 AM,275.00,45375,1,2014
Flight546,41948,ORD-DFW,1.1,55,8:00:00 AM,200.00,33000,11,2014
Flight547,42333,ORD-LAX,11.5,13,7:00:00 AM,525.00,97125,11,2015
Flight548,41967,ORD-LAS,5.6,177,12:00:00 PM,412.50,68063,11,2014
Flight549,42108,ORD-EWR,1.4,46,6:00:00 PM,225.00,37125,4,2015
Flight550,41844,ORD-DEN,3,42,7:30:00 PM,330.00,54450,7,2014
Flight551,41788,ORD-DEN,2.1,143,9:00:00 AM,300.00,55500,5,2014
Flight552,41928,ORD-LGA,2.3,31,5:00:00 PM,275.00,50875,10,2014
Flight553,42126,ORD-LAX,4.6,19,4:00:00 PM,350.00,64750,5,2015
Flight554,41692,ORD-DEN,1.7,82,2:00:00 PM,300.00,54300,2,2014
Flight555,41971,ORD-IAH,4.1,194,8:00:00 AM,300.00,49500,11,2014
Flight556,42107,ORD-EWR,2,12,5:00:00 PM,225.00,41625,4,2015
Flight557,42238,ORD-MCO,1.8,182,7:00:00 AM,275.00,45375,8,2015
Flight558,42185,ORD-DFW,2.1,24,8:00:00 PM,220.00,40700,6,2015
Flight559,42161,ORD-IAH,1.7,57,5:00:00 PM,220.00,36300,6,2015
Flight560,42092,ORD-PHX,3.1,34,8:00:00 AM,250.00,46250,3,2015
Flight561,42087,ORD-MIA,2.3,120,7:00:00 PM,300.00,55500,3,2015
Flight562,42353,ORD-SEA,1.5,190,5:00:00 PM,350.00,57750,12,2015
Flight563,41819,ORD-MSP,2.4,183,6:30:00 PM,126.50,20873,6,2014
Flight564,42273,ORD-ATL,11.3,1,6:30:00 PM,200.00,37000,9,2015
Flight565,41795,ORD-CLT,2.9,41,8:00:00 AM,137.50,22688,6,2014
Flight566,41661,ORD-MIA,1.6,127,8:00:00 AM,300.00,55500,1,2014
Flight567,41874,ORD-MIA,2.2,31,6:30:00 PM,330.00,61050,8,2014
Flight568,42180,ORD-PHX,2.9,159,9:00:00 PM,275.00,45375,6,2015
Flight569,41996,ORD-SFO,3.5,19,6:00:00 PM,525.00,97125,12,2014
Flight570,42265,ORD-PHL,2.2,1,6:00:00 PM,275.00,50875,9,2015
Flight571,42024,ORD-JFK,0.7,63,11:00:00 AM,250.00,45250,1,2015
Flight572,41918,ORD-SFO,1.8,181,7:00:00 PM,375.00,61875,10,2014
Flight573,42204,ORD-EWR,1.3,57,6:00:00 PM,247.50,40838,7,2015
Flight574,42174,ORD-IAH,1.8,99,5:00:00 PM,220.00,40700,6,2015
Flight575,41649,ORD-DFW,1.3,20,4:00:00 PM,200.00,37000,1,2014
Flight576,41649,ORD-DTW,0.9,104,5:30:00 PM,115.00,21275,1,2014
Flight577,41704,ORD-PHL,2.3,69,1:30:00 PM,275.00,49775,3,2014
Flight578,42136,ORD-SFO,2.2,172,6:00:00 PM,375.00,61875,5,2015
Flight579,42359,ORD-LAX,9.7,195,4:00:00 PM,490.00,80850,12,2015
Flight580,41721,ORD-DFW,1.7,33,6:00:00 PM,200.00,37000,3,2014
Flight581,41671,ORD-LGA,1.5,190,8:00:00 AM,275.00,45375,2,2014
Flight582,42265,ORD-CLT,2.1,12,6:30:00 PM,125.00,23125,9,2015
Flight583,42351,ORD-LAS,1.2,71,7:00:00 PM,275.00,49775,12,2015
Flight584,42113,ORD-SFO,2.9,45,8:00:00 PM,375.00,61875,4,2015
Flight585,42336,ORD-ATL,20.2,173,3:00:00 PM,300.00,49500,11,2015
Flight586,41805,ORD-DTW,2.4,146,5:00:00 PM,126.50,23403,6,2014
Flight587,42274,ORD-BWI,1.3,49,8:00:00 AM,240.00,39600,9,2015
Flight588,41983,ORD-PHL,1.7,70,11:00:00 AM,275.00,49775,12,2014
Flight589,42291,ORD-PHX,1.6,201,5:00:00 PM,250.00,41250,10,2015
Flight590,42160,ORD-BOS,3.4,181,8:00:00 AM,330.00,54450,6,2015
Flight591,41818,ORD-DFW,2,43,4:00:00 PM,220.00,36300,6,2014
Flight592,42015,ORD-SFO,2.9,41,8:00:00 AM,375.00,61875,1,2015
Flight593,42361,ORD-IAH,3.7,25,7:00:00 PM,280.00,51800,12,2015
Flight594,41969,ORD-JFK,5,132,6:30:00 PM,375.00,69375,11,2014
Flight595,42007,ORD-LAS,1.8,158,9:30:00 AM,275.00,45375,1,2015
Flight596,42335,ORD-DFW,4.6,109,9:00:00 PM,300.00,55500,11,2015
Flight597,41855,ORD-SFO,1.3,2,6:30:00 PM,412.50,76313,8,2014
Flight598,42061,ORD-DEN,2,9,7:00:00 PM,300.00,55500,2,2015
Flight599,42145,ORD-LGA,1.2,152,5:00:00 PM,275.00,45375,5,2015
Flight600,41821,ORD-JFK,2.3,98,6:00:00 PM,275.00,50875,7,2014
Flight601,42260,ORD-ATL,6.9,32,1:30:00 PM,200.00,37000,9,2015
Flight602,42358,ORD-JFK,3.5,145,1:00:00 PM,250.00,46250,12,2015
Flight603,41971,ORD-LAX,10.3,134,8:00:00 AM,525.00,97125,11,2014
Flight604,42344,ORD-BOS,2.6,49,7:00:00 AM,300.00,49500,12,2015
Flight605,42024,ORD-MCO,1.9,65,3:00:00 PM,250.00,45250,1,2015
Flight606,42094,ORD-BOS,2.5,26,6:00:00 PM,300.00,55500,3,2015
Flight607,42220,ORD-PHX,1.8,15,5:00:00 PM,275.00,50875,8,2015
Flight608,42353,ORD-SFO,0.5,56,8:00:00 PM,375.00,61875,12,2015
Flight609,41734,ORD-ATL,7.9,66,3:30:00 PM,200.00,36200,4,2014
Flight610,41961,ORD-DTW,2,110,4:00:00 PM,115.00,21275,11,2014
Flight611,42359,ORD-DFW,1.7,159,8:00:00 AM,280.00,46200,12,2015
Flight612,42348,ORD-ATL,10.4,78,6:00:00 PM,200.00,36200,12,2015
Flight613,41826,ORD-DFW,1.8,7,6:00:00 PM,220.00,40700,7,2014
Flight614,42348,ORD-ATL,6.7,39,8:00:00 PM,200.00,33000,12,2015
Flight615,42041,ORD-MCO,2.8,144,3:00:00 PM,250.00,46250,2,2015
Flight616,42251,ORD-MCO,2.8,138,7:00:00 AM,250.00,46250,9,2015
Flight617,41940,ORD-LAX,5,159,4:00:00 PM,350.00,57750,10,2014
Flight618,41804,ORD-ATL,10.4,103,1:00:00 PM,220.00,40700,6,2014
Flight619,42241,ORD-ATL,7.8,111,8:30:00 AM,220.00,40700,8,2015
Flight620,41657,ORD-ATL,10.1,171,12:30:00 PM,200.00,33000,1,2014
Flight621,41896,ORD-LAX,4.9,199,8:00:00 AM,350.00,57750,9,2014
Flight622,42140,ORD-ATL,8.2,188,8:30:00 AM,200.00,33000,5,2015
Flight623,41661,ORD-ATL,11.9,187,7:00:00 PM,200.00,33000,1,2014
Flight624,42247,ORD-LGA,1.3,56,6:00:00 PM,302.50,49913,8,2015
Flight625,41799,ORD-MCO,1.2,195,8:00:00 AM,275.00,45375,6,2014
Flight626,41772,ORD-JFK,0.9,42,8:00:00 AM,250.00,41250,5,2014
Flight627,41891,ORD-LAX,5.7,198,4:00:00 PM,350.00,57750,9,2014
Flight628,42360,ORD-LGA,4.7,45,5:00:00 PM,385.00,63525,12,2015
Flight629,42246,ORD-IAH,1.4,9,7:00:00 PM,220.00,40700,8,2015
Flight630,42008,ORD-BOS,2.2,59,6:00:00 PM,300.00,49500,1,2015
Flight631,42175,ORD-LGA,1.2,57,11:00:00 AM,302.50,49913,6,2015
Flight632,41797,ORD-LAS,1.5,142,5:30:00 PM,302.50,55963,6,2014
Flight633,41716,ORD-CLT,1.9,103,8:30:00 AM,125.00,23125,3,2014
Flight634,41833,ORD-CLT,2.3,17,8:00:00 PM,137.50,25438,7,2014
Flight635,41999,ORD-ATL,10.8,177,7:00:00 AM,280.00,46200,12,2014
Flight636,41757,ORD-CLT,1.8,6,7:00:00 PM,125.00,23125,4,2014
Flight637,41938,ORD-PHL,2.3,123,7:00:00 PM,275.00,50875,10,2014
Flight638,42076,ORD-LAS,3.3,190,6:30:00 PM,275.00,45375,3,2015
Flight639,42028,ORD-DEN,2.9,81,8:00:00 AM,300.00,54300,1,2015
Flight640,41841,ORD-SFO,2.8,171,12:00:00 PM,412.50,68063,7,2014
Flight641,41669,ORD-PHX,1.7,65,8:30:00 PM,250.00,45250,1,2014
Flight642,42057,ORD-IAH,1.7,181,2:00:00 PM,200.00,33000,2,2015
Flight643,41780,ORD-DFW,2.4,150,7:00:00 AM,200.00,37000,5,2014
Flight644,42191,ORD-PHL,1.7,105,3:00:00 PM,302.50,55963,7,2015
Flight645,41760,ORD-DFW,2.3,183,8:30:00 AM,200.00,33000,5,2014
Flight646,41834,ORD-PHX,2.1,185,6:00:00 PM,275.00,45375,7,2014
Flight647,42234,ORD-LAS,4.2,89,5:30:00 PM,302.50,54753,8,2015
Flight648,41865,ORD-FLL,2.1,28,8:30:00 AM,330.00,61050,8,2014
Flight649,42270,ORD-JFK,2,121,8:00:00 AM,250.00,46250,9,2015
